id,department,title,instructor,url,level,projects (no examples),image galleries,selected lecture notes,projects and examples,assignments (no solutions),selected video lectures,faculty introduction - video,class competition - video,assignments and solutions,exams and solutions,lecture notes,exams (no solutions),instructor insights,this course at mit,online textbooks,video lectures,demonstration - video,guest lecture - video,subtitles/transcript,images on flickr,special feature - video,field trip - video,tutorial - video,course publicity,recitation videos,audio lectures,selected audio lectures,guest lecture - audio,demonstration - audio,workshop video,special feature - audio,music - audio
12.340_331,Earth Atmospheric And Planetary Sciences,Global Warming Science,Prof. Kerry EmanuelProf. Sara SeagerProf. Daniel CziczoProf. David McGee,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-340-global-warming-science-spring-2012"">Course Page</a>",Undergraduate,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.402J_193,Physics,Introduction to Astronomy,Prof. Saul Rappaport,"<a href=""http://ocw.mit.edu/courses/physics/8-282j-introduction-to-astronomy-spring-2006"">Course Page</a>",Undergraduate,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.409_1f,Earth Atmospheric And Planetary Sciences,Hands-On Astronomy: Observing Stars and Planets,James Elliot,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-409-hands-on-astronomy-observing-stars-and-planets-spring-2002"">Course Page</a>",Undergraduate,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.425_1b6,Earth Atmospheric And Planetary Sciences,Extrasolar Planets: Physics and Detection Techniques,Prof. Sara Seager,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-425-extrasolar-planets-physics-and-detection-techniques-fall-2007"">Course Page</a>",Undergraduate,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.S56_15e,Earth Atmospheric And Planetary Sciences,GPS: Where Are You?,Prof. Thomas Herring,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-s56-gps-where-are-you-fall-2008"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.207J_2ec,Mathematics,Nonlinear Dynamics II: Continuum Systems,Prof. Jörn Dunkel,"<a href=""http://ocw.mit.edu/courses/mathematics/18-354j-nonlinear-dynamics-ii-continuum-systems-spring-2015"">Course Page</a>",Graduate,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.306_3b,Chemical Engineering,Atmospheric Physics and Chemistry (Spring 2006),Prof. Gregory McRaeProf. Ronald G Prinn,"<a href=""http://ocw.mit.edu/courses/chemical-engineering/10-571j-atmospheric-physics-and-chemistry-spring-2006"">Course Page</a>",Graduate,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.445_2b2,Earth Atmospheric And Planetary Sciences,"Oral Communication in the Earth, Atmospheric, and Planetary Sciences",Prof. Alison Malcolm,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-445-oral-communication-in-the-earth-atmospheric-and-planetary-sciences-fall-2010"">Course Page</a>",Graduate,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.453_2a6,Earth Atmospheric And Planetary Sciences,Crosby Lectures in Geology: History of Africa,Prof. Kevin Burke,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-453-crosby-lectures-in-geology-history-of-africa-fall-2005"">Course Page</a>",Graduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.479_59,Earth Atmospheric And Planetary Sciences,Trace-Element Geochemistry,Prof. Frederick Frey,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-479-trace-element-geochemistry-spring-2013"">Course Page</a>",Graduate,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.480_1c1,Earth Atmospheric And Planetary Sciences,Thermodynamics for Geoscientists,Prof. Timothy Grove,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-480-thermodynamics-for-geoscientists-fall-2006"">Course Page</a>",Graduate,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.491_160,Earth Atmospheric And Planetary Sciences,Non-conventional Light Stable Isotope Geochemistry,Prof. Shuhei Ono,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-491-non-conventional-light-stable-isotope-geochemistry-spring-2012"">Course Page</a>",Graduate,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.491_59,Earth Atmospheric And Planetary Sciences,Biogeochemistry of Sulfur,Prof. Roger SummonsProf. Shuhei Ono,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-491-biogeochemistry-of-sulfur-fall-2007"">Course Page</a>",Graduate,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.510_230,Earth Atmospheric And Planetary Sciences,Introduction to Seismology,Prof. Robert Van Der Hilst Scott Burdick(Teaching Assistant),"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-510-introduction-to-seismology-spring-2010"">Course Page</a>",Graduate,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.520_108,Earth Atmospheric And Planetary Sciences,Geodynamics,Prof. Bradford Hager,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-520-geodynamics-fall-2006"">Course Page</a>",Graduate,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.524_d6,Earth Atmospheric And Planetary Sciences,Mechanical Properties of Rocks,Prof. J. Evans,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-524-mechanical-properties-of-rocks-fall-2005"">Course Page</a>",Graduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.540_d,Earth Atmospheric And Planetary Sciences,Principles of the Global Positioning System,Prof. Thomas Herring,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-540-principles-of-the-global-positioning-system-spring-2012"">Course Page</a>",Graduate,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.570_3ad,Earth Atmospheric And Planetary Sciences,Seminar in Geophysics: Thermal and Chemical Evolution of the Earth,Prof. Robert Van Der Hilst,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-570-seminar-in-geophysics-thermal-and-chemical-evolution-of-the-earth-spring-2005"">Course Page</a>",Graduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.570_20b,Earth Atmospheric And Planetary Sciences,Structure and Dynamics of the CMB Region,Prof. Sang-Heon (Dan) ShimProf. Stephane Rondenay,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-570-structure-and-dynamics-of-the-cmb-region-spring-2004"">Course Page</a>",Graduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.570_347,Earth Atmospheric And Planetary Sciences,Seminar in Geophysics: Mantle Convection,Prof. Robert Van Der Hilst,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-570-seminar-in-geophysics-mantle-convection-spring-1998"">Course Page</a>",Graduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.740_3ef,Earth Atmospheric And Planetary Sciences,Paleoceanography,Prof. Edward Boyle,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-740-paleoceanography-spring-2008"">Course Page</a>",Graduate,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.742_ff,Earth Atmospheric And Planetary Sciences,Marine Chemistry,Dr. Dierdre TooleDr. Karen CasciottiDr. Meg TiveyDr. Scott DoneyDr. William Martin,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-742-marine-chemistry-fall-2006"">Course Page</a>",Graduate,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
12.744_146,Earth Atmospheric And Planetary Sciences,Marine Isotope Chemistry,Dr. Bernhard Peucker-EhrenbrinkDr. Bill Jenkins Kyrstin Fornace(Teaching Assistant),"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-744-marine-isotope-chemistry-fall-2012"">Course Page</a>",Graduate,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.746_179,Earth Atmospheric And Planetary Sciences,Marine Organic Geochemistry,Prof. Daniel RepetaProf. Timothy Eglinton,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-746-marine-organic-geochemistry-spring-2005"">Course Page</a>",Graduate,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.753_19,Earth Atmospheric And Planetary Sciences,Geodynamics Seminar (Spring 2006),Prof. Karen BiceProf. Mark BehnProf. Sarah Das,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-753-geodynamics-seminar-spring-2006"">Course Page</a>",Graduate,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.753_7c,Earth Atmospheric And Planetary Sciences,Geodynamics Seminar (Spring 2005),Prof. Glenn GaetaniProf. Laurent Montesi,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-753-geodynamics-seminar-spring-2005"">Course Page</a>",Graduate,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.753_34e,Earth Atmospheric And Planetary Sciences,Geodynamics Seminar (Spring 2001),Prof. Robert Sohn,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-753-geodynamics-seminar-spring-2001"">Course Page</a>",Graduate,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.759_22c,Earth Atmospheric And Planetary Sciences,Marine Chemistry Seminar,Prof. Benjamin Van MooyProf. Daniel Repeta,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-759-marine-chemistry-seminar-spring-2006"">Course Page</a>",Graduate,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.800_28b,Earth Atmospheric And Planetary Sciences,Fluid Dynamics of the Atmosphere and Ocean,"Prof. James Hansen, Jr.","<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-800-fluid-dynamics-of-the-atmosphere-and-ocean-fall-2004"">Course Page</a>",Graduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.802_3bd,Earth Atmospheric And Planetary Sciences,Wave Motion in the Ocean and the Atmosphere,Prof. Paola Rizzoli,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-802-wave-motion-in-the-ocean-and-the-atmosphere-spring-2008"">Course Page</a>",Graduate,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.802_2b4,Earth Atmospheric And Planetary Sciences,Wave Motions in the Ocean and Atmosphere,Prof. Glenn Flierl,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-802-wave-motions-in-the-ocean-and-atmosphere-spring-2004"">Course Page</a>",Graduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.803_3b5,Earth Atmospheric And Planetary Sciences,Quasi-Balanced Circulations in Oceans and Atmospheres,Prof. Kerry Emanuel,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-803-quasi-balanced-circulations-in-oceans-and-atmospheres-fall-2009"">Course Page</a>",Graduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.806J_35,Chemical Engineering,Atmospheric Physics and Chemistry (Spring 2006),Prof. Gregory McRaeProf. Ronald G Prinn,"<a href=""http://ocw.mit.edu/courses/chemical-engineering/10-571j-atmospheric-physics-and-chemistry-spring-2006"">Course Page</a>",Graduate,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.807J_6a,Civil And Environmental Engineering,Atmospheric Chemistry,Prof. Jesse Kroll,"<a href=""http://ocw.mit.edu/courses/civil-and-environmental-engineering/1-84j-atmospheric-chemistry-fall-2013"">Course Page</a>",Graduate,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.808_347,Earth Atmospheric And Planetary Sciences,Introduction to Observational Physical Oceanography,Prof. Raffaele FerrariDr. Terrence Joyce,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-808-introduction-to-observational-physical-oceanography-fall-2004"">Course Page</a>",Graduate,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.810_69,Earth Atmospheric And Planetary Sciences,Dynamics of the Atmosphere,Prof. Richard Lindzen,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-810-dynamics-of-the-atmosphere-spring-2008"">Course Page</a>",Graduate,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.811_28d,Earth Atmospheric And Planetary Sciences,Tropical Meteorology,Prof. Kerry Emanuel Allison Wing(Teaching Assistant),"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-811-tropical-meteorology-spring-2011"">Course Page</a>",Graduate,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.812_264,Earth Atmospheric And Planetary Sciences,General Circulation of the Earth's Atmosphere,Prof. Peter Stone,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-812-general-circulation-of-the-earths-atmosphere-fall-2005"">Course Page</a>",Graduate,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.815_146,Earth Atmospheric And Planetary Sciences,Atmospheric Radiation (Fall 2008),Dr. Robert McClatcheyProf. Sara Seager,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-815-atmospheric-radiation-fall-2008"">Course Page</a>",Graduate,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.815_15e,Earth Atmospheric And Planetary Sciences,Atmospheric Radiation (Fall 2006),Dr. Robert McClatcheyProf. Ronald G Prinn,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-815-atmospheric-radiation-fall-2006"">Course Page</a>",Graduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.820_31,Earth Atmospheric And Planetary Sciences,Turbulence in the Ocean and Atmosphere (Spring 2007),Prof. Glenn FlierlProf. Raffaele Ferrari,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-820-turbulence-in-the-ocean-and-atmosphere-spring-2007"">Course Page</a>",Graduate,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.820_10e,Earth Atmospheric And Planetary Sciences,Turbulence in the Ocean and Atmosphere (Spring 2006),Prof. Glenn FlierlProf. Raffaele Ferrari,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-820-turbulence-in-the-ocean-and-atmosphere-spring-2006"">Course Page</a>",Graduate,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.842_3,Earth Atmospheric And Planetary Sciences,Climate Physics and Chemistry,Prof. Carl WunschProf. Edward BoyleProf. Kerry Emanuel,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-842-climate-physics-and-chemistry-fall-2008"">Course Page</a>",Graduate,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.844J_26f,Engineering Systems Division,Modeling and Assessment for Policy,Prof. Noelle Selin,"<a href=""http://ocw.mit.edu/courses/engineering-systems-division/esd-864-modeling-and-assessment-for-policy-spring-2013"">Course Page</a>",Graduate,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.848J_221,Sloan School Of Management,"Global Climate Change: Economics, Science, and Policy",Prof. Henry JacobyProf. Ronald G PrinnProf. Mort Webster Travis Franck(Teaching Assistant) Eunjee Lee(Teaching Assistant),"<a href=""http://ocw.mit.edu/courses/sloan-school-of-management/15-023j-global-climate-change-economics-science-and-policy-spring-2008"">Course Page</a>",Graduate,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.950_19,Earth Atmospheric And Planetary Sciences,Atmospheric and Oceanic Modeling,Prof. John MarshallProf. Kerry EmanuelDr. Alistair Adcroft,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-950-atmospheric-and-oceanic-modeling-spring-2004"">Course Page</a>",Graduate,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12.S990_342,Earth Atmospheric And Planetary Sciences,Quantifying Uncertainty,Dr. Sai Ravela,"<a href=""http://ocw.mit.edu/courses/earth-atmospheric-and-planetary-sciences/12-s990-quantifying-uncertainty-fall-2012"">Course Page</a>",Graduate,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14.01SC_315,Economics,Principles of Microeconomics (Fall 2011),Prof. Jonathan Gruber,"<a href=""http://ocw.mit.edu/courses/economics/14-01sc-principles-of-microeconomics-fall-2011"">Course Page</a>",Undergraduate,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No
14.01_1c4,Economics,Principles of Microeconomics (Fall 2007),Chia-Hui Chen Hongliang Zhang(Teaching Assistant) Marco Migueis(Teaching Assistant) Monica Martinez-Bravo(Teaching Assistant) Peter Schnabl(Teaching Assistant) Rongzhu Ke(Teaching Assistant)Prof. William Wheaton,"<a href=""http://ocw.mit.edu/courses/economics/14-01-principles-of-microeconomics-fall-2007"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14.02_fe,Economics,Principles of Macroeconomics (Spring 2014),Prof. Francesco Giavazzi,"<a href=""http://ocw.mit.edu/courses/economics/14-02-principles-of-macroeconomics-spring-2014"">Course Page</a>",Undergraduate,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14.02_1f1,Economics,Principles of Macroeconomics (Fall 2004),Prof. Ricardo Caballero,"<a href=""http://ocw.mit.edu/courses/economics/14-02-principles-of-macroeconomics-fall-2004"">Course Page</a>",Undergraduate,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14.03_1ae,Economics,Microeconomic Theory and Public Policy,Prof. David Autor,"<a href=""http://ocw.mit.edu/courses/economics/14-03-microeconomic-theory-and-public-policy-fall-2010"">Course Page</a>",Undergraduate,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
14.04_3b0,Economics,Intermediate Microeconomic Theory,Prof. Sergei Izmalkov,"<a href=""http://ocw.mit.edu/courses/economics/14-04-intermediate-microeconomic-theory-fall-2006"">Course Page</a>",Undergraduate,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
